version,name,cuda,torch,cxx,python,download_url
v2.3.3,flash_attn-2.3.3+cu117torch1.12cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl,cu117,torch1.12,cxx11abiFALSE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.12cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.12cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu117,torch1.12,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.12cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.12cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu117,torch1.12,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.12cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.12cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu117,torch1.12,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.12cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.12cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl,cu117,torch1.12,cxx11abiTRUE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.12cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.12cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu117,torch1.12,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.12cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.12cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu117,torch1.12,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.12cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu117,torch1.13,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu117,torch1.13,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl,cu117,torch1.13,cxx11abiFALSE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu117,torch1.13,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu117,torch1.13,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu117,torch1.13,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu117,torch1.13,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl,cu117,torch1.13,cxx11abiTRUE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu117,torch1.13,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch1.13cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu117,torch1.13,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch1.13cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch2.0cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu117,torch2.0,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch2.0cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch2.0cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu117,torch2.0,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch2.0cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch2.0cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu117,torch2.0,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch2.0cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch2.0cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu117,torch2.0,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch2.0cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch2.0cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu117,torch2.0,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch2.0cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch2.0cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu117,torch2.0,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch2.0cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch2.0cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu117,torch2.0,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch2.0cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu117torch2.0cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu117,torch2.0,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu117torch2.0cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.12cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu118,torch1.12,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.12cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.12cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl,cu118,torch1.12,cxx11abiFALSE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.12cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.12cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu118,torch1.12,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.12cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.12cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu118,torch1.12,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.12cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.12cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu118,torch1.12,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.12cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.12cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl,cu118,torch1.12,cxx11abiTRUE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.12cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.12cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu118,torch1.12,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.12cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.12cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu118,torch1.12,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.12cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu118,torch1.13,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu118,torch1.13,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl,cu118,torch1.13,cxx11abiFALSE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu118,torch1.13,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu118,torch1.13,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu118,torch1.13,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu118,torch1.13,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl,cu118,torch1.13,cxx11abiTRUE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu118,torch1.13,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch1.13cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu118,torch1.13,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch1.13cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.0cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu118,torch2.0,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.0cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.0cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu118,torch2.0,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.0cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.0cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu118,torch2.0,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.0cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.0cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu118,torch2.0,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.0cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.0cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu118,torch2.0,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.0cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.0cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu118,torch2.0,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.0cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.0cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu118,torch2.0,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.0cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.0cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu118,torch2.0,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.0cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu118,torch2.1,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu118,torch2.1,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.1cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu118,torch2.1,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.1cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu118,torch2.1,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu118,torch2.1,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu118,torch2.1,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.1cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu118,torch2.1,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.1cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu118torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu118,torch2.1,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu118torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu122torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu122,torch2.1,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu122torch2.1cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu122torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu122,torch2.1,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu122torch2.1cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu122torch2.1cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu122,torch2.1,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu122torch2.1cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu122torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu122,torch2.1,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu122torch2.1cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu122torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu122,torch2.1,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu122torch2.1cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu122torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu122,torch2.1,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu122torch2.1cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu122torch2.1cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu122,torch2.1,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu122torch2.1cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.3.3,flash_attn-2.3.3+cu122torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu122,torch2.1,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.3/flash_attn-2.3.3%2Bcu122torch2.1cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.12cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu116,torch1.12,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.12cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.12cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl,cu116,torch1.12,cxx11abiFALSE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.12cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.12cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu116,torch1.12,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.12cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.12cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu116,torch1.12,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.12cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.12cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu116,torch1.12,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.12cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.12cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl,cu116,torch1.12,cxx11abiTRUE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.12cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.12cxx11abiTRUE-cp38-cp38-linux_x86_64.whl,cu116,torch1.12,cxx11abiTRUE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.12cxx11abiTRUE-cp38-cp38-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.12cxx11abiTRUE-cp39-cp39-linux_x86_64.whl,cu116,torch1.12,cxx11abiTRUE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.12cxx11abiTRUE-cp39-cp39-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.13cxx11abiFALSE-cp310-cp310-linux_x86_64.whl,cu116,torch1.13,cxx11abiFALSE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.13cxx11abiFALSE-cp310-cp310-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.13cxx11abiFALSE-cp311-cp311-linux_x86_64.whl,cu116,torch1.13,cxx11abiFALSE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.13cxx11abiFALSE-cp311-cp311-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.13cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl,cu116,torch1.13,cxx11abiFALSE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.13cxx11abiFALSE-cp37-cp37m-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.13cxx11abiFALSE-cp38-cp38-linux_x86_64.whl,cu116,torch1.13,cxx11abiFALSE,cp38,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.13cxx11abiFALSE-cp38-cp38-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.13cxx11abiFALSE-cp39-cp39-linux_x86_64.whl,cu116,torch1.13,cxx11abiFALSE,cp39,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.13cxx11abiFALSE-cp39-cp39-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.13cxx11abiTRUE-cp310-cp310-linux_x86_64.whl,cu116,torch1.13,cxx11abiTRUE,cp310,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.13cxx11abiTRUE-cp310-cp310-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.13cxx11abiTRUE-cp311-cp311-linux_x86_64.whl,cu116,torch1.13,cxx11abiTRUE,cp311,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.13cxx11abiTRUE-cp311-cp311-linux_x86_64.whl
v2.3.2,flash_attn-2.3.2+cu116torch1.13cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl,cu116,torch1.13,cxx11abiTRUE,cp37,https://github.com/Dao-AILab/flash-attention/releases/download/v2.3.2/flash_attn-2.3.2%2Bcu116torch1.13cxx11abiTRUE-cp37-cp37m-linux_x86_64.whl
